year,month,day,hlml,pblh,speed,evland,gwetprof,gwetroot,gwettop,lhland,lwland,shland,swland,tsat,tsoil1,tsoil2,tsoil3,tsoil4,tautot,h850,h500,omega500,q850,qv2m,slp,t850,t2m,tmax,tmin,t2mdew,tqv,zlcl,pr,pr7,pr15,pr30,pr60,pr90,pr180,fpc1,frp1,fpc2,frp2
2002,10,1,63.7511826,721.167114,6.54598045,4.43E-02,0.41621241,0.41224584,0.198093832,1.26383972,-94.3258743,113.270294,191.672562,288.023895,291.151978,292.940155,294.871918,295.42749,8.67319489,1466.04565,5702.57959,6.84E-02,5.27495146,8.01834965,1011.27039,282.570892,287.933105,294.438293,285.098114,282.898132,12.8139219,790.638672,7.64E-04,4.02E-02,7.91E-02,1.38272953,1.66976619,2.54391718,7.81754875,0,0,0,0
2002,10,2,63.6305351,930.138428,5.18316078,6.03E-02,0.416204184,0.412245274,0.198400959,1.72239649,-111.307877,107.906723,213.267578,287.371979,289.832977,291.785126,294.335449,295.305511,6.07858324,1466.80664,5638.04004,0.370949268,3.51009417,6.54618263,1012.78247,281.4646,287.354492,292.677704,284.952271,279.284424,10.1222715,1270.36633,9.37E-04,3.96E-02,7.61E-02,1.38289404,1.67070305,2.35279131,6.55132484,0,0,0,0
2002,10,3,64.0315247,723.979553,3.70587158,5.72E-02,0.416166157,0.412206739,0.198123172,1.63322949,-125.313324,93.6945343,218.372253,288.247925,290.025146,291.310608,293.780975,295.157532,2.80E-02,1501.09241,5744.00098,0.423852861,2.32987285,5.2240324,1015.11011,284.275848,288.553528,293.046051,283.207336,275.224609,8.66911983,2112.05225,8.56E-04,3.53E-02,7.28E-02,1.37633491,1.67155898,2.35221601,6.53774738,2,439.799988,0.30103001,2.64325523
2002,10,4,64.5244904,629.74292,3.53237629,7.33E-02,0.416095942,0.412110001,0.196603999,2.0933392,-118.145866,89.2926788,209.676712,289.686707,291.28244,291.684509,293.393066,294.991486,0.167581588,1500.74817,5779.40039,-1.01E-02,2.41581368,5.38065434,1013.1488,287.269257,290.502075,295.826904,283.554016,275.304871,12.574501,2437.28857,1.70E-03,2.77E-02,7.40E-02,1.35974598,1.67187655,2.35044527,6.53824568,0,0,0,0
2002,10,5,64.9180756,864.071594,3.66349673,5.40E-02,0.416033417,0.412023365,0.195206538,1.54250848,-117.460777,87.343544,211.182297,291.126129,292.551453,292.312683,293.244507,294.824646,5.19E-02,1512.10413,5773.84131,9.53E-02,3.10818624,5.59039116,1013.50549,289.530823,292.063904,296.93454,286.345764,276.354492,12.4864159,2560.92749,9.47E-04,1.25E-02,7.05E-02,0.784116209,1.67134058,2.35104799,6.53653955,0,0,0,0
2002,10,6,65.4784775,735.26886,5.22348022,6.47E-02,0.41594702,0.411904901,0.193260476,1.84585404,-120.997543,79.3482437,211.13681,292.390808,293.993378,293.17749,293.306702,294.672577,0,1537.52954,5839.96777,0.220830277,3.00678539,5.65388775,1014.77649,291.895813,293.688782,299.267883,286.854004,276.602142,10.9405985,2927.30518,2.71E-03,1.21E-02,7.13E-02,0.373152733,1.67362201,2.35142374,6.53067493,3,41.9860001,0.477121264,1.62310445
2002,10,7,65.9579773,745.965149,5.21816254,7.44E-02,0.415845603,0.411766171,0.190944269,2.12484646,-121.995621,73.5470734,209.294922,293.928131,295.575165,294.234497,293.556915,294.547394,0,1542.88684,5874.12451,6.60E-02,3.2015667,5.47942829,1013.89868,294.319885,295.323151,301.909576,287.848785,276.301727,11.05404,3312.09863,4.77E-03,1.27E-02,7.31E-02,0.178408518,1.62614286,2.35619307,6.52562761,0,0,0,0
2002,10,8,65.8108063,862.738403,4.54918623,3.57E-02,0.415750265,0.411635309,0.188734367,1.01783621,-119.660027,82.1912155,206.564514,294.264526,296.062958,295.108826,293.945862,294.458008,0,1515.57239,5852.90625,8.43E-02,3.26447368,6.18900251,1010.61383,295.320099,295.184509,303.546478,289.513794,277.913971,11.4785757,2866.65869,5.46E-03,1.74E-02,7.65E-02,0.136046052,1.63125968,2.35950184,6.52561045,0,0,0,0
2002,10,9,65.2565613,703.887939,3.85505223,2.63E-02,0.415705621,0.41157186,0.187613249,0.749373972,-118.440155,88.7064285,203.691788,293.029175,295.184296,295.138519,294.291077,294.404541,2.15E-02,1508.49792,5842.44189,3.77E-02,3.48649144,6.68870401,1010.76849,294.700989,293.484009,302.045319,289.689758,278.990814,11.4899902,2283.97876,1.72E-04,1.66E-02,5.77E-02,0.133699566,1.63048494,2.21411371,6.46338415,0,0,0,0
2002,10,10,64.755043,531.580566,3.79912019,1.50E-02,0.415679663,0.411533892,0.18694523,0.429079354,-102.336082,81.6842575,172.306747,291.286011,293.847321,294.56427,294.432495,294.373779,2.5531323,1504.61353,5838.20947,-1.94E-03,2.91442704,6.87877417,1011.79846,291.914429,291.618042,299.927704,289.047272,279.800354,12.5919952,1834.15271,4.29E-04,1.62E-02,5.67E-02,0.122294955,1.62819135,2.11101127,6.46321583,0,0,0,0
2002,10,11,64.1035538,433.01416,3.43368196,6.81E-03,0.415672868,0.411523432,0.186765417,0.194298461,-84.3753815,55.6359062,124.516479,289.202148,291.696625,293.403473,294.318237,294.347443,6.57349682,1500.78455,5825.54102,-5.19E-02,2.32482028,7.50322676,1013.01178,289.459564,289.096405,297.371765,287.836517,281.497131,12.5055504,1170.57642,8.86E-03,2.34E-02,6.04E-02,0.127607331,1.63696551,2.07335711,6.46578789,0,0,0,0
2002,10,12,64.4752808,465.546234,3.65543222,8.57E-02,0.415678889,0.411530405,0.186887026,2.44513988,-76.9484329,58.1355209,135.217896,290.153046,291.516235,292.47644,293.96814,294.306671,9.08040905,1538.2135,5838.03223,-3.07E-02,2.89529657,7.04733419,1016.7085,290.657806,290.448486,294.593781,285.479858,280.301025,15.0530787,1585.01172,0.137436926,0.159840286,0.188442588,0.260861546,1.7737999,2.1976397,6.59783936,0,0,0,0
2002,10,13,64.7728882,770.935059,4.78289747,1.61E-02,0.415692478,0.411547124,0.187185392,0.458785743,-89.2507935,54.7175293,143.51738,290.293671,291.73584,292.369507,293.64502,294.245392,4.26227903,1551.9353,5855.59033,1.58E-02,2.2519269,5.52383423,1017.27112,292.366882,291.248138,296.357025,287.224976,275.316895,13.0489883,2530.09229,1.28E-03,0.158411831,0.173603147,0.260703027,1.77508342,2.03105211,6.57745218,1,24.7770004,0,1.39404869
2002,10,14,64.8210831,646.942139,4.49330997,7.74E-03,0.415683717,0.411533028,0.186869934,0.220965013,-78.7716446,41.4140244,114.975128,290.85434,292.480927,292.720032,293.452118,294.171936,5.49868059,1527.89966,5843.0752,6.15E-03,2.77016139,5.72928905,1014.12482,293.013153,291.767944,298.243896,286.949066,276.363708,12.6029196,2432.98535,8.39E-04,0.154481947,0.171350136,0.259877235,1.77566493,1.97309124,6.57038164,0,0,0,0
2002,10,15,64.3835831,673.189026,4.11043262,1.02E-02,0.415682465,0.411529809,0.186767146,0.291445494,-102.060226,88.4296875,185.371155,289.414185,291.05307,292.174835,293.314545,294.096252,1.10106659,1499.22876,5794.72754,-4.35E-02,3.16463447,6.52703619,1012.09589,291.834869,290.165253,297.323029,288.325928,279.190735,11.3017836,1700.67017,1.92E-03,0.150942102,0.169083774,0.256973237,1.77629471,1.91833055,6.56334543,0,0,0,0
2002,10,16,63.7789536,750.942932,4.43396378,1.78E-02,0.415684998,0.411534965,0.186894536,0.507923305,-88.1519012,84.9549637,160.599533,288.118713,290.401825,291.72699,293.082153,294.014801,7.64318657,1469.63135,5718.84912,-0.124945499,4.4963069,7.58468628,1010.85864,287.141937,287.853333,295.768738,286.358215,282.117706,12.9867144,913.189514,4.92E-02,0.199956194,0.217505604,0.296608835,1.822348,1.96751642,6.53373766,0,0,0,0
2002,10,17,63.7592812,814.653809,5.16076183,3.51E-02,0.415732712,0.411613137,0.188445866,1.00081229,-77.190155,85.7789917,159.279495,288.18634,290.145508,291.166992,292.789551,293.923401,16.9422493,1460.18115,5678.15137,8.85E-02,5.87075329,7.88805246,1010.41516,284.170776,287.956207,293.638245,284.005615,282.754486,19.693037,813.914734,1.19E-02,0.211427301,0.228469029,0.304548264,1.83338749,1.97467601,6.45999861,0,0,0,0
2002,10,18,63.8524513,566.657104,4.29062843,9.97E-03,0.415747225,0.411636084,0.188894436,0.284682006,-84.6571503,76.3323975,154.265823,288.2388,289.946991,290.978455,292.518585,293.820953,5.06861591,1485.63696,5754.0459,0.115853421,4.76691818,8.20471001,1012.27142,286.554382,288.003235,294.046326,284.541443,283.340942,15.0688944,771.979248,8.61E-05,0.202653736,0.227699265,0.300468057,1.83252716,1.96153116,6.45122671,0,0,0,0
2002,10,19,64.0055847,696.102295,3.91965151,1.16E-02,0.415748656,0.4116382,0.188940898,0.331197709,-86.2979736,75.783287,162.229584,288.806,290.100647,290.755249,292.271118,293.710846,3.88737035,1497.32861,5752.11914,-4.22E-03,4.14845943,7.64938402,1013.40747,287.997955,288.652344,293.460754,284.342896,282.155762,14.9579973,1038.43384,2.37E-02,8.89E-02,0.249659166,0.323677242,1.85600972,1.98355019,6.4583168,0,0,0,0
2002,10,20,64.2873001,969.46051,4.07251215,1.22E-02,0.415744573,0.411632121,0.188845024,0.348382294,-101.771019,79.9376297,181.74588,289.273254,290.492279,290.924072,292.105316,293.596802,0.263480842,1488.20972,5739.21436,7.60E-02,4.28963184,7.25592613,1011.68256,288.922089,289.445526,295.207428,284.728363,281.16449,14.924202,1351.41614,0,8.76E-02,0.248712122,0.319225878,1.85480499,1.9700551,6.29435682,0,0,0,0
2002,10,21,64.002243,820.63739,3.72163391,1.27E-02,0.415736139,0.411619782,0.188633606,0.361961067,-98.8720627,82.8796616,174.024124,288.454468,290.281616,291.024658,292.019196,293.485565,1.92708933,1474.36426,5726.96143,5.56E-02,4.23649979,7.47314739,1010.69409,288.423065,288.337158,295.986115,285.059143,281.591034,13.8386173,1092.65564,9.45E-04,8.77E-02,0.246945024,0.318219662,1.85514784,1.96768689,3.92413592,0,0,0,0
2002,10,22,63.757782,655.594849,3.39459467,6.46E-03,0.415732503,0.411614209,0.188554525,0.184406295,-87.7492905,84.2730331,165.666153,288.132019,289.956207,290.752594,291.91394,293.379211,5.64193916,1469.77991,5697.93945,5.29E-02,5.04682255,7.82447672,1011.64758,284.449402,287.718628,294.183228,284.133698,282.47464,13.0358381,825.250671,8.71E-04,8.66E-02,0.243046448,0.316163808,1.85550189,1.95968032,3.92277765,0,0,0,0
2002,10,23,63.6835785,647.305298,4.79787064,1.39E-02,0.41575104,0.411638737,0.188903496,0.397526294,-96.4689255,75.755455,163.820984,287.278595,289.157227,290.337952,291.763672,293.274445,3.27215171,1487.54443,5705.66357,0.129675046,4.39931154,7.17615366,1013.89905,283.583313,287.222015,293.060089,284.264618,281.049133,11.2232666,1010.61401,8.34E-03,4.58E-02,0.245920524,0.322395116,1.86254632,1.96741462,3.67970753,1,6.00400019,0,0.778440714
2002,10,24,63.5540924,707.580444,4.54118156,1.64E-02,0.415796876,0.411699295,0.189757466,0.467135668,-87.0929718,76.3234711,155.7612,286.92746,288.882324,289.974579,291.551514,293.166931,6.01987696,1481.78528,5684.87744,0.171321943,4.04213428,6.96796989,1013.61212,282.92514,286.924896,293.062561,283.113159,280.714233,11.4255762,978.24408,2.45E-03,3.63E-02,0.248198718,0.30590722,1.86482477,1.96750069,3.68215775,1,5.67299986,0,0.75381279
2002,10,25,63.4392662,675.182617,3.57851553,0.10961996,0.416029751,0.412014395,0.195861667,3.12937021,-77.2460709,59.0254822,127.798172,286.306427,288.137115,289.51297,291.312042,293.054199,13.3209782,1456.8324,5658.20898,-0.178454921,4.48748255,7.01819897,1011.19757,281.624786,286.306183,291.826294,283.137451,280.769379,14.6415911,880.587402,1.61073279,1.64698899,1.85850215,1.91517401,3.47555733,3.5624969,5.29289103,0,0,0,0
2002,10,26,63.4488068,715.639465,3.83696294,9.91E-02,0.41638726,0.412514597,0.204957798,2.82914615,-78.4926147,78.1669159,155.024811,286.471741,287.935211,289.098938,291.032654,292.934204,22.5438786,1440.47815,5600.0791,-4.55E-02,5.39449072,7.25507975,1009.72858,280.620087,286.322815,291.190186,283.56955,281.320374,18.4210873,822.070557,7.75E-03,1.63108432,1.85739326,1.91777337,3.48210382,3.56491041,5.27863169,0,0,0,0
2002,10,27,63.4835396,634.317871,3.97490311,4.75E-02,0.416429549,0.412582576,0.206353262,1.35701323,-89.5962906,72.9924698,160.980576,286.536682,287.88504,288.899231,290.775848,292.806885,10.2087717,1471.11572,5646.62988,0.164126128,4.66191149,7.05144882,1012.79572,282.17453,286.439545,291.193024,282.879852,280.947632,14.9500408,896.05719,4.08E-04,1.6314925,1.72036433,1.90880728,3.48176026,3.55827713,5.26987314,0,0,0,0
2002,10,28,63.8934288,540.859314,4.4333744,2.12E-02,0.416415811,0.412565857,0.206170306,0.606575072,-102.049385,71.0249939,170.200729,286.691132,288.07135,288.894623,290.570587,292.675598,0.211667553,1502.67371,5735.35352,0.21829842,3.6631155,6.41426897,1014.82947,285.727356,287.520416,292.537689,283.097473,279.315521,12.0597572,1402.35034,2.58E-03,1.63313043,1.72166359,1.89526725,3.48417163,3.56086016,5.27245617,7,95.9369965,0.845098019,1.98198617
