"Date","Time","FP_latitude","FP_longitude","FP_power"
"2006-07-27","21:20",38.80683,-122.78739,316.051
"2006-07-27","21:20",39.66051,-116.9614,260.624
"2006-07-27","21:20",39.65704,-117.00486,27.855
"2006-07-27","21:20",39.67272,-116.96436,258.654
"2006-07-27","21:20",39.67098,-116.98594,1632.579
"2006-07-27","21:20",39.77341,-116.97913,31.861
"2006-07-27","21:20",39.57147,-119.68692,26.802
"2006-07-27","21:20",39.66304,-122.91522,22.794
"2006-07-27","21:20",39.66146,-122.92733,234.46
"2006-07-27","21:20",39.6721,-122.91723,23.675
"2006-07-27","21:20",39.67048,-122.92956,76.19
"2006-07-27","21:20",39.68531,-122.95834,63.81
"2006-07-28","09:25",37.4268,-115.03559,10.668
"2006-07-28","20:25",32.53898,-115.00114,23.306
"2006-07-28","20:25",32.53202,-115.00405,18.941
"2006-07-28","20:25",37.41712,-115.04006,24.162
"2006-07-28","20:25",37.67772,-120.16962,47.584
"2006-07-29","10:05",39.33607,-114.5017,53.499
"2006-07-29","10:05",39.32463,-114.50633,16.635
"2006-07-29","10:05",39.31981,-114.48365,13.781
"2006-07-29","10:05",39.69884,-122.96548,9.55
"2006-07-29","10:05",39.69731,-122.95407,13.758
"2006-07-29","10:05",39.67606,-122.93454,4.961
"2006-07-29","10:05",39.67123,-122.89868,11.11
"2006-07-29","10:05",39.6686,-122.94829,5.017
"2006-07-29","10:05",39.66705,-122.93675,18.194
"2006-07-29","10:05",39.66228,-122.90129,5.212
"2006-07-29","21:10",36.16628,-118.17372,24.303
"2006-07-29","21:10",37.85794,-119.72318,10.5
"2006-07-29","21:10",37.99215,-119.81653,33.327
"2006-07-29","21:10",38.00723,-119.7731,19.054
"2006-07-29","21:10",38.03469,-121.65057,11.568
"2006-07-29","21:10",39.65498,-122.909,20.366
"2006-07-29","21:10",39.66589,-122.89919,69.063
"2006-07-29","21:10",39.66394,-122.91161,49.448
"2006-07-29","21:10",39.66023,-122.93508,39.297
"2006-07-29","21:10",39.6584,-122.94662,11.681
"2006-07-29","21:10",39.66926,-122.93723,27.003
"2006-07-29","21:10",39.66741,-122.94889,68.166
"2006-07-29","21:10",39.68907,-122.9305,19.538
"2006-07-29","21:10",39.6921,-122.96062,27.202
"2006-07-29","21:10",39.69027,-122.97215,15.663
"2006-07-30","21:55",39.65826,-122.89359,598.754
"2006-07-30","21:55",39.66779,-122.95676,61.127
"2006-07-30","21:55",39.65149,-122.89883,451.602
"2006-07-30","21:55",39.66526,-122.90113,130.699
"2006-07-30","21:55",39.66349,-122.92918,54.07
"2006-07-31","09:55",39.70323,-122.9433,8.916
"2006-07-31","09:55",39.66624,-122.87177,40.022
"2006-07-31","09:55",39.6644,-122.85512,25.118
"2006-07-31","09:55",39.66001,-122.91004,17.968
"2006-07-31","09:55",39.65618,-122.87514,48.903
"2006-07-31","09:55",39.65435,-122.85852,17.779
"2006-07-31","20:55",33.14094,-115.35727,14.255
"2006-07-31","20:55",35.91409,-119.0714,12.489
"2006-07-31","20:55",36.26159,-119.09734,17.842
"2006-07-31","20:55",36.49754,-119.41892,14.544
"2006-07-31","20:55",36.57151,-119.3149,15.998
"2006-07-31","20:55",37.74233,-114.9365,212.651
"2006-07-31","20:55",37.74078,-114.9492,187.319
"2006-07-31","20:55",37.75177,-114.93841,345.305
"2006-07-31","20:55",37.75024,-114.95087,263.534
"2006-07-31","20:55",37.75646,-114.93185,24.188
"2006-07-31","20:55",37.75494,-114.94466,215.019
"2006-07-31","20:55",37.75346,-114.95705,15.413
"2006-07-31","20:55",37.99008,-119.81455,20.924
"2006-07-31","20:55",38.07725,-121.23679,19.738
"2006-07-31","21:00",38.8074,-121.61556,17.267
"2006-07-31","21:00",39.07697,-121.90353,13.819
"2006-07-31","21:00",39.66019,-122.85867,26.377
"2006-07-31","21:00",39.65701,-122.87587,43.089
"2006-07-31","21:00",39.64816,-122.92369,128.705
"2006-07-31","21:00",39.64545,-122.93826,34.009
"2006-07-31","21:00",39.65799,-122.92838,50.377
"2006-07-31","21:00",39.65536,-122.94255,34.279
"2006-07-31","21:00",39.6918,-122.95807,26.433
"2006-08-01","09:00",34.29198,-114.0776,15.159
"2006-08-01","09:00",34.28992,-114.05228,18.477
"2006-08-01","10:35",39.65651,-122.91957,15.287
"2006-08-01","21:40",35.07607,-118.95454,56.236
"2006-08-01","21:40",39.63853,-122.92839,39.729
"2006-08-01","21:40",39.65681,-122.85619,77.54
"2006-08-01","21:40",39.65411,-122.86027,109.414
"2006-08-01","21:40",39.66532,-122.86381,64.175
"2006-08-01","21:40",39.66383,-122.88065,37.626
"2006-08-01","21:40",39.66247,-122.89594,146.619
"2006-08-01","21:40",39.67669,-122.86552,34.07
"2006-08-01","21:40",39.67512,-122.8831,243.4
"2006-08-01","21:40",39.67371,-122.89889,587.693
"2006-08-01","21:40",39.67227,-122.91496,69.528
"2006-08-02","09:40",39.68177,-122.88431,16.546
"2006-08-02","09:40",39.64666,-122.91616,19.902
"2006-08-02","09:40",38.48709,-122.03696,12.023
"2006-08-02","20:45",33.38675,-117.39397,22.193
"2006-08-02","20:45",36.16217,-118.17734,32.66
"2006-08-02","20:45",39.63792,-122.91421,71.764
"2006-08-02","20:45",39.63349,-122.93478,23.125
"2006-08-02","20:45",39.64509,-122.941,48.21
"2006-08-02","20:45",39.66432,-122.97207,23.647
"2006-08-03","10:25",39.67295,-122.88656,13.282
"2006-08-03","10:25",39.67072,-122.87385,61.185
"2006-08-03","10:25",39.66851,-122.86132,42.813
"2006-08-03","10:25",39.64433,-122.95016,19.563
"2006-08-03","10:25",39.6372,-122.90977,13.842
"2006-08-03","21:30",35.93044,-121.17001,20.361
"2006-08-03","21:30",39.64121,-122.9097,21.397
"2006-08-03","21:30",39.63955,-122.92355,29.263
"2006-08-03","21:30",39.63794,-122.93702,42.793
"2006-08-03","21:30",39.63628,-122.95089,31.758
"2006-08-03","21:30",39.63461,-122.96474,36.568
"2006-08-03","21:30",39.65691,-122.85982,36.825
"2006-08-03","21:30",39.65257,-122.89674,59.436
"2006-08-03","21:30",39.64757,-122.93835,30.715
"2006-08-03","21:30",39.6459,-122.95217,46.757
"2006-08-03","21:30",39.64428,-122.96569,78.997
"2006-08-03","21:30",39.66034,-122.85297,16.401
"2006-08-03","21:30",39.65889,-122.86552,58.866
"2006-08-03","21:30",39.6482,-122.95802,51.44
"2006-08-03","21:30",39.64666,-122.97133,15.925
"2006-08-03","21:30",39.66841,-122.86793,40.59
"2006-08-03","21:30",39.66696,-122.88043,89.29
"2006-08-03","21:30",39.66557,-122.89247,13.604
"2006-08-03","21:30",39.65782,-122.95924,10.438
"2006-08-03","21:30",39.68967,-122.93743,101.469
"2006-08-03","21:30",39.69926,-122.93902,180.889
"2006-08-03","21:30",39.69752,-122.95372,14.602
"2006-08-04","09:30",39.64211,-122.94861,24.284
"2006-08-04","20:30",32.56131,-115.0421,79.492
"2006-08-04","20:30",32.55844,-115.05779,34.358
"2006-08-04","20:30",32.55338,-115.04666,30.763
"2006-08-04","20:30",32.56404,-115.04947,59.586
"2006-08-04","20:30",35.62049,-119.80798,36.373
"2006-08-04","20:30",35.6146,-119.83482,32.216
"2006-08-04","20:30",35.62636,-119.81459,93.134
"2006-08-04","20:30",35.62032,-119.84136,76.205
"2006-08-04","20:30",36.15557,-118.16262,47.302
"2006-08-04","20:30",36.15133,-118.18346,71.318
"2006-08-04","20:30",36.15895,-118.16855,70.89
"2006-08-04","20:30",36.15448,-118.18985,53.159
"2006-08-04","20:35",35.83415,-120.81336,37.37
"2006-08-04","20:35",35.82912,-120.78443,40.595
"2006-08-04","20:35",39.0761,-121.89503,34.628
"2006-08-04","20:35",39.63186,-122.91835,73.369
"2006-08-04","20:35",39.64561,-122.92631,88.445
"2006-08-04","20:35",39.63833,-122.95593,564.758
"2006-08-04","20:35",39.63007,-122.98956,177.691
"2006-08-05","10:10",39.67508,-122.87337,5.463
"2006-08-05","10:10",39.67338,-122.86195,12.13
"2006-08-05","10:10",39.65494,-122.86151,8.26
"2006-08-05","10:10",39.6478,-122.87505,20.655
"2006-08-05","10:10",39.64609,-122.86366,14.547
"2006-08-05","10:10",39.64916,-122.946,21.8
"2006-08-05","10:10",39.64576,-122.92307,9.489
"2006-08-05","10:10",39.64235,-122.90012,10.355
"2006-08-05","10:10",39.64065,-122.88863,8.023
"2006-08-05","10:10",39.64539,-122.98254,15.952
"2006-08-05","10:10",39.63689,-122.92528,14.77
"2006-08-05","10:15",35.98411,-121.28691,8.263
"2006-08-05","21:15",34.12502,-117.41995,23.163
"2006-08-05","21:15",35.40157,-118.24594,829.808
"2006-08-05","21:15",35.39977,-118.26099,405.843
"2006-08-05","21:15",35.41137,-118.24753,784.371
"2006-08-05","21:15",35.40963,-118.26203,1135.845
"2006-08-05","21:15",35.41157,-118.25346,812.694
"2006-08-05","21:15",35.40987,-118.26843,207.705
"2006-08-05","21:15",36.15219,-118.17056,27.087
"2006-08-05","21:15",36.31826,-118.49451,27.332
"2006-08-05","21:15",37.98444,-119.81245,20.848
"2006-08-05","21:15",39.63818,-122.883,13.366
"2006-08-05","21:15",39.63486,-122.90594,15.12
"2006-08-05","21:15",39.6332,-122.9174,31.124
"2006-08-05","21:15",39.63154,-122.92886,35.663
"2006-08-05","21:15",39.62988,-122.94031,34.815
"2006-08-05","21:15",39.62656,-122.9632,25.606
"2006-08-05","21:15",39.64372,-122.90811,5.94
"2006-08-05","21:15",39.6476,-122.94466,26.491
"2006-08-05","21:15",39.66032,-122.98338,143.782
"2006-08-05","21:15",39.67108,-122.98096,12.372
"2006-08-06","09:15",35.43021,-118.27713,28.539
"2006-08-06","09:15",35.41718,-118.27844,56.843
"2006-08-06","09:15",35.42026,-118.28416,48.585
"2006-08-06","09:15",35.40722,-118.28539,18.809
"2006-08-06","09:15",35.40553,-118.26516,20.585
"2006-08-07","10:00",39.98025,-119.95603,7.801
"2006-08-07","10:00",39.64926,-122.89175,6.838
"2006-08-07","10:00",39.64925,-122.9713,14.93
"2006-08-07","10:00",39.63963,-122.97252,28.441
"2006-08-07","10:00",37.99113,-119.81716,6.128
"2006-08-07","10:00",37.98943,-119.80604,6.592
"2006-08-07","10:00",35.41526,-118.29517,7.587
"2006-08-07","10:00",35.41305,-118.28238,16.575
"2006-08-07","21:05",36.15833,-118.17272,18.249
"2006-08-07","21:05",36.15681,-118.18366,17.545
"2006-08-07","21:05",36.16724,-118.17456,20.816
"2006-08-07","21:05",36.16571,-118.18551,18.569
"2006-08-07","21:05",36.1649,-119.03389,6.946
"2006-08-07","21:05",36.30892,-118.47802,16.066
"2006-08-07","21:05",36.3074,-118.48888,15.918
"2006-08-07","21:05",36.31626,-118.49085,22.691
"2006-08-07","21:05",36.31471,-118.50179,15.052
"2006-08-07","21:05",37.9786,-119.81921,16.619
"2006-08-07","21:05",37.991,-119.80527,23.867
"2006-08-07","21:05",37.90513,-121.25,5.034
"2006-08-07","21:05",37.95072,-121.36818,7.044
"2006-08-07","21:05",38.57447,-121.6389,10.565
"2006-08-07","21:05",38.66095,-121.39813,6.711
"2006-08-08","21:45",33.81491,-116.95802,462.765
"2006-08-08","21:45",33.80152,-116.96255,167.269
"2006-08-08","21:45",33.81865,-116.96571,222.137
"2006-08-09","09:50",36.64401,-120.06987,7.926
"2006-08-09","09:50",36.15359,-118.171,10.104
"2006-08-09","09:50",34.60627,-117.33703,4.616
"2006-08-09","20:50",32.51626,-114.97025,10.152
"2006-08-09","20:50",32.70842,-115.59641,212.821
"2006-08-09","20:50",32.70681,-115.60709,217.005
"2006-08-09","20:50",32.71737,-115.59834,35.184
"2006-08-09","20:50",32.71576,-115.60901,49.178
"2006-08-09","20:50",36.14439,-118.16713,69.745
"2006-08-09","20:50",36.14243,-118.17905,32.26
"2006-08-09","20:50",36.15366,-118.16944,92.124
"2006-08-09","20:50",36.15166,-118.18169,94.726
"2006-08-09","20:50",36.3115,-118.48246,16.532
"2006-08-09","20:50",36.30922,-118.4959,46.455
"2006-08-09","20:50",37.65737,-121.40055,23.594
"2006-08-09","20:50",38.19059,-121.60284,30.405
"2006-08-09","20:50",39.66335,-122.98076,15.318
"2006-08-10","21:35",35.56158,-120.47253,66.306
"2006-08-10","21:35",35.55901,-120.47763,45.02
"2006-08-10","21:35",36.14279,-118.16045,58.966
"2006-08-10","21:35",36.14061,-118.1876,96.134
"2006-08-10","21:35",36.15073,-118.16688,119.211
"2006-08-10","21:35",37.98085,-119.82404,82.89
"2006-08-10","21:35",37.98492,-119.80961,55.045
"2006-08-10","21:35",37.98335,-119.82911,89.423
"2006-08-10","21:35",37.99716,-119.81132,42.421
"2006-08-10","21:35",39.6334,-122.97987,24.457
"2006-08-10","21:35",39.63182,-122.99494,25.823
"2006-08-10","21:35",39.64381,-122.98058,28.153
"2006-08-10","21:35",39.65409,-122.98257,46.124
"2006-08-10","21:35",39.66437,-122.9845,28.615
"2006-08-11","09:35",36.31518,-118.50177,13.096
"2006-08-11","09:35",36.31348,-118.48721,16.607
"2006-08-11","09:35",36.16289,-118.16074,20.861
"2006-08-11","09:35",36.15311,-118.16212,25.254
"2006-08-11","09:35",36.14491,-118.1768,15.355
"2006-08-11","09:35",34.09609,-117.52849,8.894
"2006-08-11","20:40",35.89692,-119.28769,65.304
"2006-08-11","20:40",35.89286,-119.30773,60.851
"2006-08-11","20:40",36.14326,-118.15155,87.749
"2006-08-11","20:40",36.14018,-118.16775,164.896
"2006-08-11","20:40",36.13705,-118.18419,110.968
"2006-08-11","20:40",35.90181,-119.29424,25.977
"2006-08-11","20:40",36.14373,-118.15674,144.849
"2006-08-11","20:40",36.14059,-118.1728,134.394
"2006-08-11","20:40",36.13732,-118.18942,74.119
"2006-08-11","20:40",36.15456,-118.15984,141.324
"2006-08-11","20:40",36.15135,-118.17625,54.672
"2006-08-11","20:40",36.31079,-118.49342,68.756
"2006-08-11","20:40",36.30691,-118.51324,81.898
"2006-08-11","20:40",39.06221,-121.94712,23.023
"2006-08-12","10:20",39.58019,-119.93693,73.907
"2006-08-12","10:20",39.57713,-119.92052,43.01
"2006-08-12","10:20",39.57404,-119.90395,31.795
"2006-08-12","10:20",39.56375,-119.90627,11.673
"2006-08-12","10:20",39.651,-122.96777,5.484
"2006-08-12","10:20",36.14378,-118.16801,37.565
"2006-08-12","10:20",36.14136,-118.17398,23.803
"2006-08-12","21:20",36.13194,-118.17081,106.92
"2006-08-12","21:20",36.14458,-118.15462,28.027
"2006-08-12","21:20",36.1428,-118.17228,88.868
"2006-08-12","21:20",36.14112,-118.18903,39.195
"2006-08-12","21:20",36.30337,-118.4912,104.096
"2006-08-12","21:20",36.30184,-118.50603,89.576
"2006-08-12","21:20",36.31391,-118.49391,39.061
"2006-08-12","21:20",36.31238,-118.50874,84.3
"2006-08-12","21:20",37.98563,-119.82704,31.913
"2006-08-12","21:25",39.63012,-122.98947,29.979
"2006-08-12","21:25",39.65882,-122.98332,16.199
"2006-08-13","09:25",36.31566,-118.49883,20.776
"2006-08-13","09:25",36.1445,-118.1572,27.481
"2006-08-13","09:25",33.84244,-116.97754,9.552
"2006-08-13","20:25",34.7676,-118.80917,334.345
"2006-08-13","20:25",34.78179,-118.81343,232.275
"2006-08-13","20:25",34.77518,-118.8427,72.408
"2006-08-13","20:25",34.77575,-118.78406,65.26
"2006-08-13","20:25",34.76883,-118.81381,392.107
"2006-08-13","20:25",34.783,-118.81819,183.624
"2006-08-13","20:25",36.13311,-118.15247,118.241
"2006-08-13","20:25",36.12775,-118.17699,171.91
"2006-08-13","20:25",36.14072,-118.18186,101.272
"2006-08-13","20:25",36.12288,-118.18185,62.301
"2006-08-13","20:25",36.14143,-118.16184,206.378
"2006-08-13","20:25",36.13591,-118.18642,99.928
"2006-08-13","20:25",36.31942,-118.52382,76.952
"2006-08-13","20:25",36.31918,-118.49599,60.309
"2006-08-13","20:25",36.31197,-118.52739,71.095
"2006-08-14","10:05",39.65887,-122.97356,5.968
"2006-08-14","10:05",39.65729,-122.96185,9.837
"2006-08-14","10:05",37.98744,-119.79613,8.72
"2006-08-14","10:05",36.32957,-118.50598,19.411
"2006-08-14","10:05",36.31945,-118.50749,57.688
"2006-08-14","10:05",36.3093,-118.50881,13.217
"2006-08-14","10:05",36.30685,-118.49542,19.372
"2006-08-14","10:05",36.14005,-118.15756,38.314
"2006-08-14","10:05",36.12999,-118.16067,24.344
"2006-08-14","10:05",36.13406,-118.16637,33.421
"2006-08-14","10:05",36.13135,-118.15147,21.909
"2006-08-14","10:05",34.83635,-118.82986,17.984
"2006-08-14","10:05",34.82636,-118.83269,44.744
"2006-08-14","10:05",34.82393,-118.81927,12.047
"2006-08-14","21:10",32.86779,-115.32675,17.314
"2006-08-14","21:10",33.26234,-114.67242,34.447
"2006-08-14","21:10",33.26069,-114.68806,40.055
"2006-08-14","21:10",33.77554,-117.49439,28.455
"2006-08-14","21:10",33.77403,-117.50623,16.825
"2006-08-14","21:10",34.77312,-118.78758,32.266
"2006-08-14","21:10",34.77164,-118.79861,84.902
"2006-08-14","21:10",34.78209,-118.78959,7.819
"2006-08-14","21:10",34.78062,-118.8005,37.534
"2006-08-14","21:10",34.81501,-118.81915,14.229
"2006-08-14","21:10",34.81355,-118.83002,47.204
"2006-08-14","21:10",34.82234,-118.82619,41.077
"2006-08-14","21:10",34.82088,-118.83709,24.502
"2006-08-14","21:10",34.83281,-118.81701,45.485
"2006-08-14","21:10",34.83134,-118.82793,271.365
"2006-08-14","21:10",34.84034,-118.82962,76.821
"2006-08-14","21:10",35.65289,-119.28837,9.153
"2006-08-14","21:10",36.13147,-118.16043,98.476
"2006-08-14","21:10",36.12994,-118.17259,91.006
"2006-08-14","21:10",36.12843,-118.18461,18.979
"2006-08-14","21:10",36.1407,-118.16223,19.496
"2006-08-14","21:10",36.13918,-118.17432,14.763
"2006-08-14","21:10",36.13766,-118.18633,43.049
"2006-08-14","21:10",36.14841,-118.17606,12.326
"2006-08-14","21:10",36.14695,-118.1877,19.626
"2006-08-14","21:10",36.12932,-119.09555,22.961
"2006-08-14","21:10",36.12781,-119.10682,44.141
"2006-08-14","21:10",36.2993,-118.50639,32.256
"2006-08-14","21:10",36.30841,-118.50842,113.405
"2006-08-14","21:10",36.30693,-118.51992,35.541
"2006-08-14","21:10",36.31894,-118.4994,14.139
"2006-08-14","21:10",36.31749,-118.51062,85.468
"2006-08-14","21:10",36.31603,-118.52197,18.28
"2006-08-14","21:10",36.328,-118.50166,11.571
"2006-08-14","21:10",36.32657,-118.51285,76.587
"2006-08-14","21:10",36.76833,-118.64252,35.283
"2006-08-14","21:10",37.98576,-119.7972,195.119
"2006-08-14","21:10",37.98423,-119.80854,21.112
"2006-08-14","21:10",38.0098,-119.74937,13.163
"2006-08-14","21:10",38.00827,-119.76083,19.781
"2006-08-14","21:10",37.94847,-121.35913,6.15
"2006-08-14","21:10",38.28863,-121.61836,10.167
"2006-08-14","21:10",39.02152,-121.78325,8.899
"2006-08-14","21:10",39.65499,-122.96211,53.764
"2006-08-14","21:10",39.65314,-122.97382,68.612
"2006-08-14","21:10",39.66253,-122.97064,19.292
"2006-08-15","21:50",36.3087,-118.53671,170.894
"2006-08-15","21:50",36.32811,-118.49541,370.384
"2006-08-15","21:50",36.32612,-118.53989,581.539
"2006-08-15","21:50",36.30816,-118.54034,162.265
"2006-08-15","21:50",36.32735,-118.49889,402.716
"2006-08-15","21:50",36.32559,-118.54362,490.599
"2006-08-15","21:55",37.98275,-119.78833,200.975
"2006-08-15","21:55",37.981,-119.82724,136.823
"2006-08-16","09:55",38.0135,-119.78241,7.207
"2006-08-16","09:55",37.99566,-119.78645,13.79
"2006-08-16","09:55",37.98674,-119.78847,24.188
"2006-08-16","09:55",36.77415,-118.63498,8.617
"2006-08-16","09:55",36.34721,-118.50362,16.033
"2006-08-16","09:55",36.33829,-118.50551,33.012
"2006-08-16","09:55",36.32939,-118.50755,20.41
"2006-08-16","09:55",36.31152,-118.51116,10.975
"2006-08-16","09:55",36.13812,-118.17707,9.581
"2006-08-16","20:55",32.76352,-115.39684,61.918
"2006-08-16","20:55",36.13289,-118.17832,28.282
"2006-08-16","20:55",36.13121,-118.18935,25.884
"2006-08-16","20:55",36.12777,-119.1053,89.141
"2006-08-16","20:55",36.12591,-119.11694,12.71
"2006-08-16","20:55",36.30402,-118.50922,42.585
"2006-08-16","20:55",36.30228,-118.52049,23.917
"2006-08-16","20:55",36.31477,-118.49961,20.213
"2006-08-16","20:55",36.313,-118.51112,23.834
"2006-08-16","20:55",36.31125,-118.52251,21.302
"2006-08-16","20:55",36.32375,-118.50144,47.765
"2006-08-16","20:55",36.32198,-118.513,68.656
"2006-08-16","20:55",36.32022,-118.52451,37.817
"2006-08-16","20:55",36.33272,-118.50331,27.186
"2006-08-16","20:55",36.33094,-118.51507,50.896
"2006-08-16","21:00",37.98325,-119.78591,62.108
"2006-08-16","21:00",37.98133,-119.79792,69.731
"2006-08-16","21:00",37.9898,-119.79432,72.148
"2006-08-16","21:00",37.98374,-119.83128,14.963
"2006-08-16","21:00",39.08717,-121.82215,12.882
"2006-08-16","21:00",39.37537,-121.1803,18.712
"2006-08-16","21:00",39.37301,-121.1941,449.986
"2006-08-16","21:00",39.3707,-121.20757,91.08
"2006-08-16","21:00",39.38483,-121.18262,228.255
"2006-08-16","21:00",39.38244,-121.19662,756.037
"2006-08-18","09:40",38.01163,-119.74819,12.068
"2006-08-18","09:40",37.99495,-119.78126,8.369
"2006-08-18","09:40",36.33254,-118.51303,14.85
"2006-08-18","09:40",36.32334,-118.51522,25.885
"2006-08-18","09:40",36.31417,-118.51763,9.046
"2006-08-18","09:40",36.30341,-118.5077,21.874
"2006-08-18","20:45",32.86326,-115.31419,27.063
"2006-08-18","20:45",32.86141,-115.32562,25.242
"2006-08-18","20:45",36.30451,-118.52072,125.867
"2006-08-18","20:45",36.32037,-118.4917,54.864
"2006-08-18","20:45",36.31752,-118.50739,55.292
"2006-08-18","20:45",36.31469,-118.523,115.27
"2006-08-18","20:45",36.3278,-118.50904,136.704
"2006-08-18","20:45",36.32481,-118.52557,286.174
"2006-08-18","20:45",36.33779,-118.51225,115.498
"2006-08-18","20:45",36.3349,-118.5283,40.096
"2006-08-18","20:45",36.62173,-119.57663,14.012
"2006-08-18","20:45",37.98682,-119.80206,23.418
"2006-08-18","20:45",37.98351,-119.79121,18.104
"2006-08-18","20:45",37.99401,-119.79399,43.359
"2006-08-18","20:45",38.01079,-119.76413,12.579
"2006-08-18","20:45",39.18935,-121.95283,36.198
"2006-08-19","10:25",38.81702,-119.74884,27.676
"2006-08-19","10:25",38.81309,-119.72992,24.272
"2006-08-19","21:30",36.32871,-118.49361,48.179
"2006-08-19","21:30",36.32718,-118.51101,68.141
"2006-08-19","21:30",36.32561,-118.52869,62.674
"2006-08-20","09:30",32.61496,-115.57534,6.554
"2006-08-20","20:35",36.31705,-118.51239,54.818
"2006-08-20","20:35",36.3295,-118.51454,130.554
"2006-08-21","10:10",37.99728,-119.78474,7.307
"2006-08-21","21:15",36.13312,-118.18612,21.029
"2006-08-21","21:15",36.32906,-118.50903,12.902
"2006-08-21","21:15",36.32613,-118.53424,34.562
"2006-08-21","21:15",36.33884,-118.51052,21.404
"2006-08-21","21:15",37.99007,-119.77438,17.418
"2006-08-21","21:15",37.98858,-119.78664,92.241
"2006-08-21","21:15",38.00256,-119.75082,64.275
"2006-08-21","21:15",38.00098,-119.76373,30.588
"2006-08-21","21:15",37.99948,-119.77608,18.174
"2006-08-21","21:15",37.99795,-119.78857,116.125
"2006-08-21","21:15",37.99352,-119.82494,11.34
"2006-08-21","21:15",38.01037,-119.76566,19.414
"2006-08-21","21:15",38.00885,-119.7781,26.908
"2006-08-21","21:15",37.95069,-121.36565,5.686
"2006-08-21","21:15",39.06575,-121.83718,67.519
"2006-08-22","09:15",37.75919,-119.64449,60.257
"2006-08-22","20:20",37.99824,-119.77245,514.856
"2006-08-22","20:20",37.98817,-119.81303,193.522
"2006-08-22","22:00",37.99559,-119.80148,930.33
"2006-08-22","22:00",37.99242,-119.80442,721.972
"2006-08-22","22:00",38.01046,-119.80509,117.61
"2006-08-23","10:00",37.76949,-119.64667,28.842
"2006-08-23","10:00",37.76771,-119.63524,14.42
"2006-08-23","10:00",37.76057,-119.64867,11.682
"2006-08-23","10:00",37.75882,-119.63741,8.124
"2006-08-23","10:00",37.75166,-119.65073,8.691
"2006-08-23","10:00",36.77317,-118.64249,9.822
"2006-08-23","10:00",36.13857,-118.18585,8.583
"2006-08-23","21:05",36.12537,-118.18212,26.728
"2006-08-23","21:05",36.13273,-118.19501,15.615
"2006-08-23","21:05",37.70335,-119.47372,9.988
"2006-08-23","21:05",37.70171,-119.4849,16.533
"2006-08-23","21:05",37.75053,-119.65221,19.735
"2006-08-23","21:05",37.76104,-119.6431,75.744
"2006-08-23","21:05",37.75939,-119.65427,76.333
"2006-08-23","21:05",37.7699,-119.64514,23.647
"2006-08-23","21:05",37.76825,-119.65629,16.685
"2006-08-23","21:05",37.86262,-119.70887,32.929
"2006-08-23","21:05",37.9898,-119.77969,19.5
"2006-08-23","21:05",38.00364,-119.74815,43.894
"2006-08-23","21:05",38.00198,-119.75932,100.861
"2006-08-23","21:05",38.00032,-119.77056,89.48
"2006-08-23","21:05",37.99866,-119.78182,26.362
"2006-08-23","21:05",37.997,-119.79305,10.753
"2006-08-23","21:05",37.992,-119.82703,12.423
"2006-08-23","21:05",38.01109,-119.76828,17.851
"2006-08-23","21:05",38.00941,-119.77952,28.508
"2006-08-23","21:05",39.06977,-121.83492,35.148
"2006-08-23","21:05",39.07684,-121.8294,13.212
"2006-08-23","21:05",39.07482,-121.84163,18.258
"2006-08-24","09:05",37.44167,-115.08254,39.963
"2006-08-24","09:05",37.43068,-115.11401,22.772
"2006-08-24","09:05",37.42847,-115.08471,31.653
"2006-08-24","09:05",37.41529,-115.08726,34.153
"2006-08-24","20:10",37.40064,-115.08165,162.934
"2006-08-24","20:10",37.41454,-115.08651,68.025
"2006-08-24","20:10",37.40665,-115.12057,53.033
"2006-08-24","20:10",37.42864,-115.09049,79.179
"2006-08-24","20:10",37.44259,-115.09511,402.896
"2006-08-24","20:10",37.40341,-115.0899,133.907
"2006-08-24","20:10",37.43125,-115.0995,149.619
"2006-08-24","20:10",37.45291,-115.07143,71.398
"2006-08-24","20:10",37.44524,-115.10396,318.164
"2006-08-24","20:10",37.46701,-115.07529,103.598
"2006-08-24","20:10",37.45892,-115.10978,306.656
"2006-08-24","20:10",37.48064,-115.08115,301.277
"2006-08-24","20:10",37.47253,-115.11591,491.203
"2006-08-24","21:45",36.32246,-118.48434,419.45
"2006-08-24","21:45",36.32075,-118.51746,162.976
"2006-08-24","21:45",37.99871,-119.74312,57.431
"2006-08-24","21:45",37.99662,-119.77822,273.361
"2006-08-24","21:45",37.99853,-119.75031,121.55
"2006-08-24","21:45",37.99662,-119.78573,204.985
"2006-08-25","09:50",37.51929,-115.08976,14.593
"2006-08-25","09:50",37.51007,-115.09225,7.372
"2006-08-25","09:50",37.50811,-115.08064,9.705
"2006-08-25","09:50",37.46707,-115.06628,29.139
"2006-08-25","09:50",37.4651,-115.0547,16.901
"2006-08-25","09:50",37.39882,-115.10095,12.983
"2006-08-25","09:50",37.39684,-115.0892,10.985
"2006-08-25","09:50",38.00383,-119.75674,33.266
"2006-08-25","09:50",37.99609,-119.77104,18.94
"2006-08-25","09:50",36.13431,-118.19061,8.087
"2006-08-25","09:50",34.09385,-117.52475,4.719
"2006-08-25","20:50",35.97068,-119.13885,20.07
"2006-08-25","20:50",36.63656,-115.09735,15.703
"2006-08-25","20:50",37.39413,-115.07829,13.723
"2006-08-25","20:50",37.39259,-115.08964,38.122
"2006-08-25","20:50",37.39107,-115.10081,21.217
